1425, 112-1020 
2246, 325-1020 
2204, 325-1020 
2211, 196-1020 
2063, 196-1020 
2199, 196-1020 
1940, 196-1020 
1979, 196-1020 
2202, 196-1020 
1039, 60-1020 
1033, 60-1020 
1479, 120-1020 
1355, 120-1020 
1994, 120-1020 
1935, 120-1020 
5087, 150-1020 
5157, 150-1020 
5127, 150-1020 
5137, 150-1020 
5121, 150-1020 
2228, 340-1020 
2273, 340-1020 
2282, 340-1020 
2213, 340-1020 
1857, 222-1020 
2270, 306-1020 
2270, 306-1020 
1920, 235-1020 
2335, 322-1020 
1951, 432-1020 
5105, 66-1020 
1387, 170-1020 
2005, 170-1020 
5103, 66-1020 
1840, 212-1020 
637, 175-1020 
5123, 175-1020 
5123, 175-1020 
1036, 60-1020 
1036, 60-1020 
2261, 330-1020 
805, 330-1020 
1970, 124-1020 
651, 124-1020 
5143, 130-1020 
1952, 174-1020 
2350, 353-1020 
2231, 330-1020 
2227, 330-1020 
2332, 335-1020 
1817, 215-1020 
5052, 130-1020 
5036, 130-1020 
5071, 130-1020 
1817, 215-1020 
2196, 232-1020 
1201, 199-1020 
2159, 385-1020 
1292, 199-1020 
1295, 199-1020 
1053, 199-1020 
1392, 135-1020 
655, 135-1020 
655, 135-1020 
1311, 199-1020 
2804, 325-1020 
2246, 325-1020 
5016, 222-1020 
1832, 222-1020 
5030, 222-1020 
1857, 222-1020 
2250, 385-1020 
2235, 385-1020 
5019, 222-1020 
5016, 222-1020 
1832, 222-1020 
1424, 135-1020 
1238, 425-1020 
1018, 375-1020 
2019, 425-1020 
1238, 425-1020 
5107, 66-1020 
5090, 66-1020 
1631, 66-1020 
1255, 379-1020 
1255, 379-1020 
5102, 66-1020 
5103, 66-1020 
2292, 375-1020 
1018, 375-1020 
5103, 66-1020 
5111, 66-1020 
5107, 66-1020 
1046, 60-1020 
2251, 359-1020 
2297, 359-1020 
1046, 60-1020 
2061, 180-1020 
1456, 180-1020 
2048, 61-1020 
841, 180-1020 
1440, 180-1020 
2039, 61-1020 
5046, 140-1020 
1488, 100-1020 
1392, 100-1020 
1503, 100-1020 
5077, 140-1020 
5065, 140-1020 
5146, 140-1020 
2252, 345-1020 
2283, 345-1020 
2286, 345-1020 
805, 345-1020 
2308, 345-1020 
2200, 199-1020 
1053, 199-1020 
1295, 199-1020 
829, 345-1020 
2231, 345-1020 
2255, 385-1020 
804, 390-1020 
2049, 200-1020 
1929, 200-1020 
2049, 200-1020 
1929, 200-1020 
1826, 200-1020 
2109, 320-1020 
2109, 320-1020 
1243, 390-1020 
2034, 320-1020 
2122, 199-1020 
1016, 364-1020 
1999, 475-1020 
1924, 234-1020 
2322, 310-1020 
1325, 364-1020 
1016, 364-1020 
1953, 184-1020 
1400, 184-1020 
2322, 310-1020 
1619, 111-1020 
1236, 199-1020 
2200, 199-1020 
1311, 199-1020 
5111, 66-1020 
2029, 116-1020 
2248, 310-1020 
1042, 60-1020 
1039, 60-1020 
1243, 444-1020 
1296, 444-1020 
5085, 150-1020 
5063, 150-1020 
5048, 150-1020 
5039, 150-1020 
2272, 330-1020 
5085, 130-1020 
1238, 430-1020 
2093, 430-1020 
5004, 130-1020 
5140, 130-1020 
1430, 130-1020 
2093, 430-1020 
1918, 200-1020 
1520, 140-1020 
832, 340-1020 
2195, 340-1020 
2140, 340-1020 
2286, 330-1020 
2188, 330-1020 
2308, 330-1020 
