2060, 444-1020 
1370, 150-1020 
806, 385-1020 
1229, 385-1020 
1417, 170-1020 
1606, 160-1020 
816, 385-1020 
1515, 174-1020 
834, 174-1020 
2314, 385-1020 
1954, 174-1020 
1439, 170-1020 
1057, 199-1020 
1214, 199-1020 
2284, 346-1020 
820, 346-1020 
2197, 199-1020 
1327, 417-1020 
1385, 170-1020 
2117, 199-1020 
2115, 199-1020 
5062, 120-1020 
674, 120-1020 
652, 120-1020 
1961, 120-1020 
836, 120-1020 
1376, P157-1020 
1374, 155-1020 
1466, 120-1020 
1389, P157-1020 
2059, 120-1020 
1254, 390-1020 
1941, 120-1020 
2185, 390-1020 
2347, 390-1020 
1453, 120-1020 
657, 120-1020 
5140, 120-1020 
1466, 120-1020 
1932, 120-1020 
2191, 397-1020 
2320, 397-1020 
2176, 301-1020 
2294, 397-1020 
2191, 397-1020 
2316, 301-1020 
2168, 301-1020 
2271, 301-1020 
694, 301-1020 
805, 301-1020 
828, 301-1020 
818, 301-1020 
1058, 470-1020 
5107, 169-1020 
1610, 111-1020 
5129, 111-1020 
639, 131-1020 
5071, 131-1020 
1506, 131-1020 
2188, 470-1020 
1812, 213-1020 
807, 390-1020 
2224, 390-1020 
823, 390-1020 
2319, 390-1020 
1244, 470-1020 
2147, 470-1020 
2147, 470-1020 
1244, 470-1020 
1058, 470-1020 
2153, 377-1020 
1868, 204-1020 
1828, 204-1020 
1845, 204-1020 
1925, 204-1020 
1857, 204-1020 
1837, 204-1020 
1815, 204-1020 
1885, 204-1020 
1804, 204-1020 
1882, 204-1020 
1855, 204-1020 
1872, 204-1020 
2274, 351-1020 
1373, 134-1020 
1374, 134-1020 
1412, 134-1020 
1373, 115-1020 
1418, 117-1020 
1493, 117-1020 
661, 115-1020 
1424, 115-1020 
1482, 117-1020 
1389, 115-1020 
1403, 106-1020 
1407, 701 
1403, 106-1020 
2083, 106-1020 
1457, 772 
654, 125-1020 
2010, 125-1020 
1430, 125-1020 
2328, 322-1020 
1256, 736-1023 
699, 125-1020 
1444, 125-1020 
704, 125-1020 
1450, 125-1020 
2004, 29-1020 
2004, 29-1020 
1358, 29-1020 
1912, 29-1020 
1041, 60-1020 
5107, 66-1020 
5110, 66-1020 
5100, 66-1020 
5117, 66-1020 
1030, 60-1020 
1039, 60-1020 
1631, 66-1020 
1048, 60-1020 
1985, 412-1020 
1992, 412-1020 
1222, 412-1020 
1300, 412-1020 
2112, 235-1020 
1835, 235-1020 
5098, 66-1020 
5149, 150-1020 
2230, 346-1020 
1233, 433-1020 
1461, 150-1020 
1212, 199-1020 
2117, 199-1020 
2223, 346-1020 
1523, 199-1020 
1018, 433-1020 
1215, 444-1020 
1346, 370-1020 
2002, 180-1020 
1061, 444-1020 
2152, 330-1020 
2268, 330-1020 
1269, 372-1020 
2070, 174-1020 
5131, 162-1020 
2226, 354-1020 
2085, 174-1020 
5114, 66-1020 
706, 174-1020 
1421, 174-1020 
667, 162-1020 
1249, 199-1020 
1615, 160-1020 
1601, 160-1020 
5048, 160-1020 
828, 321-1020 
2326, 321-1020 
2214, 321-1020 
2222, 321-1020 
